dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
105073650;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[BB2F97A2-0234-4142-A433-3FC91DDC60BA|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/BB2F97A2-0234-4142-A433-3FC91DDC60BA/batches/list];READY_FOR_DELIVERY;
105102420;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[E7F5F40E-B96A-42DB-9486-60BC17C29097|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/E7F5F40E-B96A-42DB-9486-60BC17C29097/batches/list];READY_FOR_DELIVERY;
105102421;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[D74C3128-4284-4A46-9BCE-C1FCE80A21FD|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/D74C3128-4284-4A46-9BCE-C1FCE80A21FD/batches/list];READY_FOR_DELIVERY;
105102422;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[854391D9-6C7F-4E96-8DBC-8EB9E93604FD|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/854391D9-6C7F-4E96-8DBC-8EB9E93604FD/batches/list];READY_FOR_DELIVERY;
105102423;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[CCF61D99-4518-44E6-A217-051A812E57E6|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/CCF61D99-4518-44E6-A217-051A812E57E6/batches/list];READY_FOR_DELIVERY;
105102424;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[283B6267-DC70-45EE-9690-B3C46702C33B|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/283B6267-DC70-45EE-9690-B3C46702C33B/batches/list];READY_FOR_DELIVERY;
105102425;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[A4B70C35-2F7B-427C-BE5C-646B9594BF25|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/A4B70C35-2F7B-427C-BE5C-646B9594BF25/batches/list];READY_FOR_DELIVERY;
105102426;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[C6C63C54-D776-497D-B5FE-10BDE3ADD08E|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/C6C63C54-D776-497D-B5FE-10BDE3ADD08E/batches/list];READY_FOR_DELIVERY;
105102427;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[743A6A68-83DA-419A-B1F8-0E91D6078648|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/743A6A68-83DA-419A-B1F8-0E91D6078648/batches/list];READY_FOR_DELIVERY;
105102428;19-0215: Connecticut Naturalizations, 1795-1942 (NARA) - FSI;;;[US, Connecticut—Naturalization Records, 1795–1942|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/overview];[58E90BC2-D368-4702-8730-BBA452CC3F6B|https://www.familysearch.org/indexing/admin-new/#/projects/BA8D6579-1DE6-4F29-87E3-8731D1E72AED/manage/58E90BC2-D368-4702-8730-BBA452CC3F6B/batches/list];READY_FOR_DELIVERY;
