dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004553690;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI \\ 16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part G\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A2EFB865-A933-4CCE-93A7-EFCDC0B0B029/overview];In Production;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part G\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A2EFB865-A933-4CCE-93A7-EFCDC0B0B029/overview] \\ [Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[24362FEA-B2AE-4609-9D89-225C3C3BDFC3|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/A2EFB865-A933-4CCE-93A7-EFCDC0B0B029/manage/24362FEA-B2AE-4609-9D89-225C3C3BDFC3/batches/list] \\ [24362FEA-B2AE-4609-9D89-225C3C3BDFC3|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/24362FEA-B2AE-4609-9D89-225C3C3BDFC3/batches/list];READY_FOR_WORK \\ ACTIVE;
004553713;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI \\ 16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part G\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A2EFB865-A933-4CCE-93A7-EFCDC0B0B029/overview];In Production;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part G\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A2EFB865-A933-4CCE-93A7-EFCDC0B0B029/overview] \\ [Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[46DB2454-E107-435F-BEC0-1A15650AC7EE|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/A2EFB865-A933-4CCE-93A7-EFCDC0B0B029/manage/46DB2454-E107-435F-BEC0-1A15650AC7EE/batches/list] \\ [46DB2454-E107-435F-BEC0-1A15650AC7EE|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/46DB2454-E107-435F-BEC0-1A15650AC7EE/batches/list];READY_FOR_WORK \\ ACTIVE;
004590944;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[C449E025-25F6-4E51-B1C0-790331552F46|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/C449E025-25F6-4E51-B1C0-790331552F46/batches/list];ACTIVE;
004590945;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[5259FE36-6FB3-435C-A11D-8EFDEA20F1F8|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/5259FE36-6FB3-435C-A11D-8EFDEA20F1F8/batches/list];ACTIVE;
004590946;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[A7ED5D7B-B4C3-4418-9EB2-769FB08C3272|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/A7ED5D7B-B4C3-4418-9EB2-769FB08C3272/batches/list];ACTIVE;
004590947;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[10A9B9A8-42FA-4C63-9A33-60800EE3B88C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/10A9B9A8-42FA-4C63-9A33-60800EE3B88C/batches/list];ACTIVE;
004590948;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[5334D9AA-CAD3-4050-89A3-8670D7A41BA2|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/5334D9AA-CAD3-4050-89A3-8670D7A41BA2/batches/list];ACTIVE;
004590949;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[60D1DE7F-D28B-4206-9F89-16C7D83449EA|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/60D1DE7F-D28B-4206-9F89-16C7D83449EA/batches/list];ACTIVE;
004590950;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[C138247C-9EE1-4A1F-9014-7F44CEE75FA6|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/C138247C-9EE1-4A1F-9014-7F44CEE75FA6/batches/list];ACTIVE;
004590951;2020-10-22 13:57:23;16-0019: Dominican Republic, Civil Registration, Deaths, 1838-2015 - FSI;;;[Dominican Republic—Civil Registration, Deaths, 1838–2015 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/overview];[9D8A0079-ADEC-4045-915F-F2F12CF88B0E|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/C040EFAE-01E0-41FE-96FA-B58DA2AD92B0/manage/9D8A0079-ADEC-4045-915F-F2F12CF88B0E/batches/list];ACTIVE;
