dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
107155768;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[3AFFAC98-FBA4-4499-9307-C95168997B63|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/3AFFAC98-FBA4-4499-9307-C95168997B63/batches/list];READY_FOR_DELIVERY;
107155769;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[3307415C-BAD1-469C-8056-AEED200A94E6|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/3307415C-BAD1-469C-8056-AEED200A94E6/batches/list];READY_FOR_DELIVERY;
107155770;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[53FBBA05-9E66-454C-91A8-9F9E725F4B5D|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/53FBBA05-9E66-454C-91A8-9F9E725F4B5D/batches/list];READY_FOR_DELIVERY;
107155771;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[2D33562F-DF5A-4897-9BB4-C4AF3F920FF6|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/2D33562F-DF5A-4897-9BB4-C4AF3F920FF6/batches/list];READY_FOR_DELIVERY;
107155772;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[FCDBBA4B-4814-4040-9F38-D7050592C1CC|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/FCDBBA4B-4814-4040-9F38-D7050592C1CC/batches/list];READY_FOR_DELIVERY;
107155773;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[A71E24C5-325F-4A25-BAD5-128A7950614C|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/A71E24C5-325F-4A25-BAD5-128A7950614C/batches/list];READY_FOR_DELIVERY;
107155774;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[FD00F2E4-8723-46F8-A6A2-3B99ADC50422|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/FD00F2E4-8723-46F8-A6A2-3B99ADC50422/batches/list];READY_FOR_DELIVERY;
107155775;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[D18D31DF-A114-4742-847F-6AF0123036E3|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/D18D31DF-A114-4742-847F-6AF0123036E3/batches/list];READY_FOR_DELIVERY;
107155776;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[A1D4DC6E-B2A1-4A95-ADFA-8A3B13664836|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/A1D4DC6E-B2A1-4A95-ADFA-8A3B13664836/batches/list];READY_FOR_DELIVERY;
107155777;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[9BAC7279-2AEB-43C8-8751-A6A8E97D31E4|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/9BAC7279-2AEB-43C8-8751-A6A8E97D31E4/batches/list];READY_FOR_DELIVERY;
107155778;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[9A2C750B-F5A9-49EC-8F1C-522E8B3E0448|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/9A2C750B-F5A9-49EC-8F1C-522E8B3E0448/batches/list];READY_FOR_DELIVERY;
107155779;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[55BFCCED-73DE-4BA4-88BC-80A0546AC5C4|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/55BFCCED-73DE-4BA4-88BC-80A0546AC5C4/batches/list];READY_FOR_DELIVERY;
107155780;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[08C17D05-39D2-42B2-B816-FDEE4840C73A|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/08C17D05-39D2-42B2-B816-FDEE4840C73A/batches/list];READY_FOR_DELIVERY;
107155781;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[E88CEAA0-6F47-463C-B72C-04950C608046|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/E88CEAA0-6F47-463C-B72C-04950C608046/batches/list];READY_FOR_DELIVERY;
107155782;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[3941A734-C8E7-49FF-B746-B6C6A6BD929F|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/3941A734-C8E7-49FF-B746-B6C6A6BD929F/batches/list];READY_FOR_DELIVERY;
107155783;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[F44206D3-D144-4A04-AB72-428B7264D75C|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/F44206D3-D144-4A04-AB72-428B7264D75C/batches/list];READY_FOR_DELIVERY;
107155784;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[DFC18D27-9EF9-4AC4-90D8-FA3A79ED245A|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/DFC18D27-9EF9-4AC4-90D8-FA3A79ED245A/batches/list];READY_FOR_DELIVERY;
107155785;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[5A0B7EF4-1043-438F-ADBA-686A58BC096F|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/5A0B7EF4-1043-438F-ADBA-686A58BC096F/batches/list];READY_FOR_DELIVERY;
107155786;19-2019: Oregon, Oregon Center for Health Statistics, Birth Records, 1903-1918 - (Ancestry: 61676) ACOM - FSI;;;[US, Oregon—Birth Records, 1903–1918|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/overview];[A69A390E-551E-4E2A-A6FE-DB01669755DA|https://www.familysearch.org/indexing/admin-new/#/projects/FF9E7D2A-28D5-4487-81A9-F670CE049DC7/manage/A69A390E-551E-4E2A-A6FE-DB01669755DA/batches/list];READY_FOR_DELIVERY;
